x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
125.36565256438138,39.91614019067502,0.0,Epithelial
163.92143747163396,-310.67767288321437,0.0,Epithelial
-36.791564376992355,-414.3925802393159,0.0,Epithelial
-336.71686067264625,94.20719550151964,0.0,Epithelial
-166.01113780639758,336.36192216019043,0.0,Epithelial
-402.8430769592397,-239.45106836939203,0.0,Epithelial
-109.11172663562834,169.77787339708019,0.0,Epithelial
147.3738084800616,400.7372763329527,0.0,Epithelial
-224.29898951807579,241.6979438183465,0.0,Epithelial
57.411136258003694,163.3870333793858,0.0,Epithelial
443.93186195684086,-106.75205628119751,0.0,Epithelial
72.30661796680005,128.2928259122312,0.0,Epithelial
236.0301253066146,442.0703776088729,0.0,Epithelial
-389.47820665229114,-116.05627217022293,0.0,Epithelial
-250.5433018562684,-125.99059214712788,0.0,Epithelial
191.44639737738754,-109.08437958678611,0.0,Epithelial
261.5571996401755,216.51304583466788,0.0,Epithelial
60.48660462253841,445.4821045754754,0.0,Epithelial
306.67622500076817,-268.0374332735299,0.0,Epithelial
418.28811491152163,-434.26210979993067,0.0,Epithelial
-81.55487977454706,333.5042921805266,0.0,Epithelial
357.8702903369506,73.64517428956702,0.0,Epithelial
-235.3794411461037,394.7402433658987,0.0,Epithelial
169.62499324120841,135.62004337386392,0.0,Epithelial
404.8085579735558,244.59878750129488,0.0,Epithelial
422.92445562606383,-150.70752659568876,0.0,Epithelial
-240.05749138934468,-354.86874505103884,0.0,Epithelial
334.77583165770466,256.45035819209244,0.0,Epithelial
369.5657871024058,380.9035312805332,0.0,Epithelial
-67.4628423069482,325.01365577687983,0.0,Epithelial
-244.22599950641828,155.56319707676374,0.0,Epithelial
-180.38313754363796,426.2775028253169,0.0,Epithelial
-275.1544059455915,392.45575902486814,0.0,Epithelial
-415.1247215297831,-68.6425693114176,0.0,Epithelial
331.3999060311253,-416.5058308080493,0.0,Epithelial
-377.50413890067034,414.37884717781753,0.0,Epithelial
-179.55121674155862,150.8387587406554,0.0,Epithelial
179.1759121159245,-413.9350273857422,0.0,Epithelial
-203.49807340041323,203.59778225971203,0.0,Epithelial
188.51645227704657,-163.0772546024849,0.0,Epithelial
298.5918174075198,432.48164286125484,0.0,Epithelial
448.5934133306763,-267.9232577940197,0.0,Epithelial
404.1244302483212,85.80947429864996,0.0,Epithelial
-29.568887742758566,-203.97997563661244,0.0,Epithelial
251.83814908869806,81.86765872287201,0.0,Epithelial
121.83510291459919,-183.9303769941434,0.0,Epithelial
-296.5157738595681,99.88747286982725,0.0,Epithelial
46.84886189305823,-80.34509792445013,0.0,Epithelial
109.42748594975434,-385.06341064782856,0.0,Epithelial
-92.24293293711943,403.3511183345039,0.0,Epithelial
11.939491743218872,262.3687024363615,0.0,Epithelial
-153.81780826404417,170.8615836752701,0.0,Epithelial
-184.23524348605818,-196.25693811089252,0.0,Epithelial
-63.050929094903644,-219.34403921228113,0.0,Epithelial
10.111188744052829,243.73539659739012,0.0,Epithelial
375.7186065596846,-236.56058203620861,0.0,Epithelial
411.4344629522246,259.43241398141413,0.0,Epithelial
-373.38381166824075,4.948122896316215,0.0,Epithelial
-268.8358959766387,-299.26650354581494,0.0,Epithelial
172.41233771227385,-21.13468504877477,0.0,Epithelial
271.4184492598747,175.18302631888943,0.0,Epithelial
-133.70477203042876,-214.22268098959483,0.0,Epithelial
-96.72317036584055,118.01881993492128,0.0,Epithelial
268.5792820126001,346.9104916856199,0.0,Epithelial
-222.9710922927893,-195.67230237168582,0.0,Epithelial
-312.61341188449205,265.60380009108917,0.0,Epithelial
-61.56838391353263,-200.70259783108008,0.0,Epithelial
-329.50119888430254,-296.4525150198228,0.0,Epithelial
220.24123363941322,444.45060359849117,0.0,Epithelial
-416.36174283704963,255.57535374868326,0.0,Epithelial
-133.80705331764784,-436.9762103244155,0.0,Epithelial
-380.04722934078166,373.0119633678048,0.0,Epithelial
54.255098599775465,313.3299491451629,0.0,Epithelial
141.88065202377464,-355.8254241775336,0.0,Epithelial
-277.13843468203703,10.980351700442109,0.0,Epithelial
-238.0217103122454,-359.4524560981494,0.0,Epithelial
-180.86891112415898,282.37745844826657,0.0,Epithelial
-187.99505197530019,331.9120357150012,0.0,Epithelial
129.25754624433677,105.12348797245947,0.0,Epithelial
-192.49791018113805,305.84127721188145,0.0,Epithelial
-40.23495104051678,395.6032384029741,0.0,Epithelial
-75.16527574143385,-104.25226562254953,0.0,Epithelial
-230.70982995742887,79.43761440247872,0.0,Epithelial
-157.55636662502855,436.0961835633651,0.0,Epithelial
-78.25286214876928,341.2073140668411,0.0,Epithelial
-100.9982573264973,241.6384903020361,0.0,Epithelial
394.85738818367116,58.28171457726188,0.0,Epithelial
-364.28223362619514,-247.8858167741127,0.0,Epithelial
116.8892026921468,-223.14408078544687,0.0,Epithelial
-34.25888677063508,-222.81593715628844,0.0,Epithelial
-156.51414355598686,-254.57938379810597,0.0,Epithelial
-296.3033255962915,-390.28239043191104,0.0,Epithelial
-306.0633472921352,-338.72248780093855,0.0,Epithelial
-13.161277365551616,-57.99144036305034,0.0,Epithelial
368.085160853578,-228.3604801923763,0.0,Epithelial
-441.53378011234054,-116.9116114788719,0.0,Epithelial
-48.14128747213128,-243.56996040424963,0.0,Epithelial
-419.4126474795079,421.75281925640303,0.0,Epithelial
318.6774398903767,261.976707079323,0.0,Epithelial
392.1915627685693,-435.99503487856117,0.0,Epithelial
-11.06411240646068,145.62459861729357,0.0,Epithelial
-200.65621786953676,448.70602507097004,0.0,Epithelial
357.66429693746824,-99.34632575494217,0.0,Epithelial
-122.96678714919419,-67.9760513014051,0.0,Epithelial
287.3366764488385,123.39684105690151,0.0,Epithelial
-103.47957265098879,14.010337298030112,0.0,Epithelial
-212.9444580112007,-83.48648206640452,0.0,Epithelial
-380.15245265259944,-281.7991447341369,0.0,Epithelial
-277.4926415343321,-216.68505818064753,0.0,Epithelial
-193.6376527047582,221.21754603364658,0.0,Epithelial
358.9015952867347,204.84906708681055,0.0,Epithelial
215.9724756227056,-131.24816041918646,0.0,Epithelial
-17.828471406760716,47.21858028817869,0.0,Epithelial
224.49966905311024,-316.1092367448468,0.0,Epithelial
232.97023952312014,157.78211904413135,0.0,Epithelial
59.72208931937716,-310.2592361117696,0.0,Epithelial
47.055528150480114,-317.9140769191055,0.0,Epithelial
243.5833508854817,-391.93610568573854,0.0,Epithelial
366.67130118593053,402.66749522723745,0.0,Epithelial
289.6099628384362,-329.21528478989933,0.0,Epithelial
71.79510605093475,-98.64629431111995,0.0,Epithelial
355.36432821411563,-224.18807240391254,0.0,Epithelial
448.35026222553387,-292.6465588561216,0.0,Epithelial
13.793625992612728,208.18033053269232,0.0,Epithelial
-191.47200050163391,166.9674433430712,0.0,Epithelial
-260.40393385757704,326.3659471868114,0.0,Epithelial
-189.77441709305495,266.55764786701303,0.0,Epithelial
-284.20209904163426,-59.20545830726691,0.0,Epithelial
106.89449621574494,-81.4396287192704,0.0,Epithelial
391.8374555726301,231.6678092683606,0.0,Epithelial
175.9866914932923,-116.1600447155074,0.0,Epithelial
-58.89314732325742,-204.20529362263767,0.0,Epithelial
233.89827685020794,372.9975146471743,0.0,Epithelial
-318.0497475984506,75.42864732974294,0.0,Epithelial
-213.58389408741624,-362.5515688275239,0.0,Epithelial
50.363828728977545,25.689085240191684,0.0,Epithelial
54.949461304512056,420.2437578875572,0.0,Epithelial
66.75444043293999,-434.3034133962205,0.0,Epithelial
-390.56323253400996,232.0182128606626,0.0,Epithelial
13.488115442705078,317.106343231491,0.0,Epithelial
-42.25532210523827,-199.687598687057,0.0,Epithelial
-377.1518803416496,-307.4616127303406,0.0,Epithelial
-256.77438598747335,418.92691297814,0.0,Epithelial
296.49846160469576,293.05483966867143,0.0,Epithelial
-21.69541748725021,-183.10858232529176,0.0,Epithelial
-332.30214416309695,-181.86314474296483,0.0,Epithelial
-343.0283106494771,-196.01249166581985,0.0,Epithelial
-2.591397224154707,164.90769069212905,0.0,Epithelial
201.9121301801388,167.96330623320304,0.0,Epithelial
-300.69575934975734,-208.57231971025755,0.0,Epithelial
-215.63184493337894,153.56152243177036,0.0,Epithelial
-240.1211460270953,-344.1974676939577,0.0,Epithelial
-8.204662204362734,3.403293740163954,0.0,Epithelial
417.165545158338,420.49621206248145,0.0,Epithelial
115.54945547422858,138.28048421682897,0.0,Epithelial
274.6502024899133,-122.6808003300902,0.0,Epithelial
306.5030342842423,236.32352265017707,0.0,Epithelial
-115.45325266561369,-217.59554102396612,0.0,Epithelial
284.91811901731006,-270.725319065849,0.0,Epithelial
95.42017795870198,-184.9628114130171,0.0,Epithelial
